Event,Nick Name,Job Name,Size,Page Size_X[mm],Page Size_Y[mm],Media Name,Copy,Print Area_X[mm],Print Area_Y[mm],Ink Consumption[cc],Ink Name,Input Time,RIP Start Time,RIP End Time,Print Start Time,Print End Time,Details,Total Print Time,Material Width,Width (in),Length (in),Area (in),Extra for Lead in,Actual Length area,Actual Area,Cyan:,Magenta:,Yellow:,Black:,Light Magenta:,Light Cyan:,Light Black,Sum of Ink,Ink CC sq ft,material,Material Waste Percentage
Print End,XR-640#2,Alrata Family Dentistry_Sample Print_TW24.eps,87626630.0,396.87,267.75,Generic Vinyl II HD,1.0,476.935,279.75,0.188:0.234:0.036:0.109:0.322:0.247:0.330,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/08/14 14:33:02,2024/08/14 14:33:05,2024/08/14 14:33:02,2024/08/14 14:38:03,,0:05:01,24.0,15.62,41.01,984.3307087,30.0,11.01377953,172.0881371,0.188,0.234,0.036,0.109,0.247,0.247,0.33,1.391,1.163961697,"Translucent White 24""",82.51724389181398
Print End,XR-640#2,Midas Construction_SAMPLE_PERF54.eps,6425650.0,1124.3,355.6,Generic Vinyl II HD,1.0,1224.15,367.6,0.000:4.158:2.627:0.120:0.029:0.057:0.536,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/08/14 8:35:02,2024/08/14 8:44:05,,0:09:03,54.0,44.26,29.47,1591.511811,15.0,14.47244094,640.6049352,0.0,4.158,2.627,0.12,0.057,0.057,0.536,7.555,1.698269776,"Perforated 54""",59.7486534016052
Print Canceled,XR-640#2,Midas Construction_SAMPLE_PERF54.eps,6425650.0,1124.3,355.6,Generic Vinyl II HD,1.0,1224.15,367.6,0.000:4.158:2.627:0.120:0.029:0.057:0.536,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/08/14 8:32:00,2024/08/14 8:32:02,2024/08/14 8:32:00,2024/08/14 8:32:02,,0:00:02,54.0,44.26,29.47,1591.511811,15.0,14.47244094,640.6049352,0.0,4.158,2.627,0.12,0.057,0.057,0.536,7.555,1.698269776,"Perforated 54""",59.7486534016052
Print Start,XR-640#2,Midas Construction_SAMPLE_PERF54.eps,6425650.0,1124.3,355.6,Generic Vinyl II HD,1.0,1224.15,367.6,0.000:3.108:2.388:0.052:0.832:0.052:0.777,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/08/14 8:30:01,2024/08/14 8:31:02,2024/08/14 8:30:01,,,-1092440:30:01,54.0,44.26,29.47,1591.511811,15.0,14.47244094,640.6049352,0.0,3.108,2.388,0.052,0.052,0.052,0.777,6.429,1.445159019,"Perforated 54""",59.7486534016052
Print End,XR-640#2,Visitation Handwashin 8x6 8 13 24_HPW54.eps,6637590.0,1270.0,340.43,3M™ IJ180Cv3,1.0,1298.0,352.43,0.322:0.597:0.381:1.159:1.262:0.751:1.273,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/08/13 16:05:01,2024/08/13 16:06:02,2024/08/13 16:05:01,2024/08/13 16:12:01,,0:07:00,54.0,50.0,43.88,2369.26063,30.0,13.87519685,693.7598425,0.322,0.597,0.381,1.159,0.751,0.751,1.273,5.234,1.086393236,"High Performance White 54""",70.71829777967483
Print End,XR-640#2,Covenant Presb Junior Pelicans & AHU 1 & GJ Grewe dumpster_8 13 24_HPW54.eps,6282918.0,1209.67,628.29,3M™ IJ180Cv3,1.0,1267.835,640.29,0.151:0.323:0.405:0.541:0.709:0.360:0.608,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/08/13 15:04:04,2024/08/13 15:06:02,2024/08/13 15:04:04,2024/08/13 15:14:02,,0:09:58,54.0,47.62,55.21,2981.246457,30.0,25.20826772,1200.538788,0.151,0.323,0.405,0.541,0.36,0.36,0.608,2.748,0.3296120076,"High Performance White 54""",59.730307261879624
Print End,XR-640#2,Twin Oaks_Reflective_RFVW48.eps,10156838.0,1104.54,1542.69,Generic Vinyl II HD,1.0,1132.27,1554.69,0.056:0.139:0.183:0.034:0.200:0.183:0.173,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/08/13 11:20:02,2024/08/13 11:21:02,2024/08/13 11:20:02,2024/08/13 11:43:03,,0:23:01,48.0,43.49,91.21,4377.99685,30.0,61.20826772,2661.692127,0.056,0.139,0.183,0.034,0.183,0.183,0.173,0.951,0.05144997748,"Reflective White Vinyl 48""",39.20296843064198
Print End,XR-640#2,Bommarito Magnetics 8 12 24_MAG24.eps,7674438.0,571.85,1829.15,Generic Vinyl II HD,1.0,573.925,1829.15,0.256:0.870:0.567:1.250:1.041:0.565:0.944,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/08/13 8:20:05,2024/08/13 8:23:02,2024/08/13 8:20:05,2024/08/13 8:37:00,,0:16:55,24.0,22.51,102.01,2448.330709,30.0,72.01377953,1621.302355,0.256,0.87,0.567,1.25,0.565,0.565,0.944,5.017,0.4455973296,"Magnet 24""",33.77927462821363
Print End,XR-640#2,12x23.5 Rest in Heaven Mag 9-03-24_MAG24.eps,9243882.0,596.9,304.79,Generic Vinyl II HD,1.0,575.0,293.6,0.099:0.229:0.223:0.170:0.533:0.269:0.372,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/09/03 10:45:00,2024/09/03 10:49:05,,0:04:05,24.0,23.5,41.56,997.4173228,30.0,11.55905512,271.6377953,0.099,0.229,0.223,0.17,0.269,0.269,0.372,1.631,0.8646219491,"Magnet 24""",72.76588353835236
RIP End,XR-640#2,12x23.5 Rest in Heaven Mag 9-03-24_MAG24.eps,9243882.0,596.9,304.79,Generic Vinyl II HD,1.0,575.0,293.6,0.099:0.229:0.223:0.170:0.533:0.269:0.372,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/03 10:42:01,2024/09/03 10:42:05,,,,0:00:00,24.0,23.5,41.56,997.4173228,30.0,11.55905512,271.6377953,0.099,0.229,0.223,0.17,0.269,0.269,0.372,1.631,0.8646219491,"Magnet 24""",72.76588353835236
Print End,XR-640#2,AMA Mag Layout 12x24 NEW with Figure  8-28-24_P2_MAG24.eps,6000954.0,609.95,305.15,Generic Vinyl II HD,1.0,575.0,287.66,0.171:0.240:0.037:0.460:0.420:0.292:0.387,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/09/03 10:32:01,2024/09/03 10:36:04,,0:04:03,24.0,24.01,41.33,991.8047244,30.0,11.32519685,271.9607803,0.171,0.24,0.037,0.46,0.292,0.292,0.387,1.879,0.9949081619,"Magnet 24""",72.57920096473379
Print End,XR-640#2,AMA Mag Layout 12x24 NEW with Figure  8-28-24_P2_MAG24.eps,6000954.0,609.95,305.15,Generic Vinyl II HD,1.0,575.0,287.66,0.171:0.240:0.037:0.460:0.420:0.292:0.387,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/09/03 10:12:00,2024/09/03 10:16:05,,0:04:05,24.0,24.01,41.33,991.8047244,30.0,11.32519685,271.9607803,0.171,0.24,0.037,0.46,0.292,0.292,0.387,1.879,0.9949081619,"Magnet 24""",72.57920096473379
Print End,XR-640#2,AMA Mag Layout 12x24 NEW with Figure  8-28-24_P2_MAG24.eps,6000954.0,609.95,305.15,Generic Vinyl II HD,1.0,575.0,287.66,0.171:0.240:0.037:0.460:0.420:0.292:0.387,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/03 10:01:00,2024/09/03 10:01:03,2024/09/03 10:01:00,2024/09/03 10:04:05,,0:03:05,24.0,24.01,41.33,991.8047244,30.0,11.32519685,271.9607803,0.171,0.24,0.037,0.46,0.292,0.292,0.387,1.879,0.9949081619,"Magnet 24""",72.57920096473379
Print End,XR-640#2,AMA Mag Layout 12x24 NEW with Figure  8-28-24_MAG24.eps,10157378.0,609.95,609.95,Generic Vinyl II HD,1.0,575.0,575.0,0.342:0.480:0.073:0.920:0.840:0.584:0.775,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/09/03 9:53:05,2024/09/03 9:59:04,,0:05:59,24.0,24.01,52.64,1263.307087,30.0,22.63779528,543.6190247,0.342,0.48,0.073,0.92,0.584,0.584,0.775,3.758,0.9954618499,"Magnet 24""",56.96857634267353
RIP End,XR-640#2,AMA Mag Layout 12x24 NEW with Figure  8-28-24_MAG24.eps,10157378.0,609.95,609.95,Generic Vinyl II HD,1.0,575.0,575.0,0.342:0.480:0.073:0.920:0.840:0.584:0.775,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/09/03 9:42:02,2024/09/03 9:43:02,,,,0:00:00,54.0,24.01,52.64,2842.440945,30.0,22.63779528,543.6190247,0.342,0.48,0.073,0.92,0.584,0.584,0.775,3.758,0.9954618499,"Magnet 24""",80.87492281391971
Print End,XR-640#2,St Dominic Revese Mission Statement sign 8 27 24_Mirrored_2_HPC54.pdf,847509.0,1057.27,428.62,Generic Vinyl II HD,1.0,1153.135,440.62,0.993:1.110:0.134:1.151:0.499:0.500:0.463,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/08/30 15:47:02,2024/08/30 15:47:05,2024/08/30 15:47:02,2024/08/30 15:58:03,,0:11:01,54.0,41.62,47.35,2556.751181,30.0,17.34724409,722.0756206,0.993,1.11,0.134,1.151,0.5,0.5,0.463,4.851,0.967411141,"High Performance Clear 54""",71.75808009923043
Print End,XR-640#2,NAIC4 Various Set #2  8-1-24_P3_INT60.eps,60188902.0,1493.3,2526.24,Generic Vinyl II HD,1.0,1496.65,2538.23,1.491:1.703:0.491:5.635:4.085:2.623:2.120,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/08/30 14:31:03,2024/08/30 15:00:03,,0:29:00,60.0,58.79,114.93,6895.818898,15.0,99.93031496,5875.036982,1.491,1.703,0.491,5.635,2.623,2.623,2.12,16.686,0.4089819362,"Intermediate White 60""",14.802910736186226
RIP End,XR-640#2,NAIC4 Various Set #2  8-1-24_P3_INT60.eps,60188902.0,1493.3,2526.24,Generic Vinyl II HD,1.0,1496.65,2538.23,1.491:1.703:0.491:5.635:4.085:2.623:2.120,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/08/30 14:05:03,2024/08/30 14:12:05,,,,0:00:00,60.0,58.79,114.93,6895.818898,15.0,99.93031496,5875.036982,1.491,1.703,0.491,5.635,2.623,2.623,2.12,16.686,0.4089819362,"Intermediate White 60""",14.802910736186226
Print End,XR-640#2,NAIC4 Various Set #2  8-1-24_P2_INT60.eps,6596786.0,1494.36,2032.0,Generic Vinyl II HD,1.0,1497.18,2044.0,1.265:1.314:0.324:4.746:3.349:2.201:1.667,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/08/30 14:04:05,2024/08/30 14:29:02,,0:24:57,60.0,58.83,95.47,5728.346457,15.0,80.47244094,4734.440821,1.265,1.314,0.324,4.746,2.201,2.201,1.667,13.718,0.4172387141,"Intermediate White 60""",17.35065508800456
RIP End,XR-640#2,NAIC4 Various Set #2  8-1-24_P2_INT60.eps,6596786.0,1494.36,2032.0,Generic Vinyl II HD,1.0,1497.18,2044.0,1.265:1.314:0.324:4.746:3.349:2.201:1.667,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/08/30 13:33:03,2024/08/30 13:39:03,,,,0:00:00,60.0,58.83,95.47,5728.346457,15.0,80.47244094,4734.440821,1.265,1.314,0.324,4.746,2.201,2.201,1.667,13.718,0.4172387141,"Intermediate White 60""",17.35065508800456
Print End,XR-640#2,NAIC4 Various Set #2  8-1-24_P1_INT60.eps,6585206.0,1494.36,2032.0,Generic Vinyl II HD,1.0,1499.99,2051.66,1.275:1.325:0.327:4.785:3.377:2.220:1.681,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,,,2024/08/30 13:33:00,2024/08/30 13:59:01,,0:26:01,60.0,58.83,95.77,5746.440945,15.0,80.77401575,4752.183393,1.275,1.325,0.327,4.785,2.22,2.22,1.681,13.833,0.4191656414,"Intermediate White 60""",17.302145128022367
RIP End,XR-640#2,NAIC4 Various Set #2  8-1-24_P1_INT60.eps,6585206.0,1494.36,2032.0,Generic Vinyl II HD,1.0,1499.99,2051.66,1.275:1.325:0.327:4.785:3.377:2.220:1.681,Cyan:Magenta:Yellow:Black:Light Magenta:Light Cyan:Light Black,,2024/08/30 13:17:01,2024/08/30 13:23:01,,,,0:00:00,60.0,58.83,95.77,5746.440945,15.0,80.77401575,4752.183393,1.275,1.325,0.327,4.785,2.22,2.22,1.681,13.833,0.4191656414,"Intermediate White 60""",17.302145128022367
