,Unnamed: 0,REF,Review_Date,Cocoa_Percent,Rating,Company Latitude,Company Logitude,Company_Location_Count,Bean Origin Longitude,Bean Origin Latitude,Bean_Origin_Count,clusters,cluster
0,0,1876,2016,0.63,3.75,46.6,2.21,144,6.6131,0.1864,1,2,dark purple
1,1,1676,2015,0.7,2.75,46.6,2.21,144,0.8248,8.6195,1,2,dark purple
2,2,1676,2015,0.7,3.0,46.6,2.21,144,0.8248,8.6195,1,2,dark purple
3,3,1680,2015,0.7,3.5,46.6,2.21,144,0.8248,8.6195,1,2,dark purple
4,4,1704,2015,0.7,3.5,46.6,2.21,144,-75.0152,-9.189967,1,2,dark purple
5,5,1315,2014,0.7,2.75,46.6,2.21,144,-66.5897,6.4238,1,2,dark purple
6,6,1315,2014,0.7,3.5,46.6,2.21,144,-77.7812,21.5218,6,2,dark purple
7,7,1315,2014,0.7,3.5,46.6,2.21,144,-66.5897,6.4238,6,2,dark purple
8,8,1319,2014,0.7,3.75,46.6,2.21,144,-66.5897,6.4238,2,2,dark purple
9,9,1319,2014,0.7,4.0,46.6,2.21,144,-75.0152,-9.189967,1,2,dark purple
10,10,1011,2013,0.7,2.75,46.6,2.21,144,-80.7821,8.537981,3,2,dark purple
11,11,1011,2013,0.7,3.0,46.6,2.21,144,46.8691,-18.7669,56,2,dark purple
12,12,1011,2013,0.7,3.25,46.6,2.21,144,-51.9253,-14.235,11,2,dark purple
13,13,1011,2013,0.7,3.75,46.6,2.21,144,-78.1834,-1.8312,5,2,dark purple
14,14,1015,2013,0.7,2.75,46.6,2.21,144,-74.2973,4.5709,2,2,dark purple
15,15,1015,2013,0.7,3.0,46.6,2.21,144,95.956,21.9162,1,2,dark purple
16,16,1015,2013,0.7,3.25,46.6,2.21,144,147.3257,-6.314993,15,2,dark purple
17,17,1015,2013,0.7,4.0,46.6,2.21,144,-66.5897,6.4238,19,2,dark purple
18,18,1019,2013,0.7,3.25,46.6,2.21,144,-75.0152,-9.189967,8,2,dark purple
19,19,1019,2013,0.7,3.5,46.6,2.21,144,-75.0152,-9.189967,2,2,dark purple
20,20,1019,2013,0.63,4.0,46.6,2.21,144,-75.0152,-9.189967,2,2,dark purple
21,21,797,2012,0.7,3.5,46.6,2.21,144,-63.5887,-16.2902,12,1,purple
22,22,797,2012,0.63,3.75,46.6,2.21,144,-75.0152,-9.189967,45,1,purple
23,23,1462,2015,0.7,3.75,37.09,-95.71,738,-75.0152,-9.189967,1,2,dark purple
24,24,1470,2015,0.7,3.75,37.09,-95.71,738,-75.0152,-9.189967,1,2,dark purple
25,25,705,2011,0.6,2.75,-17.71,179.41,4,179.4144,-17.7134,2,1,purple
26,26,705,2011,0.8,3.25,-17.71,179.41,4,179.4144,-17.7134,1,1,purple
27,27,705,2011,0.88,3.5,-17.71,179.41,4,179.4144,-17.7134,2,1,purple
28,28,705,2011,0.72,3.5,-17.71,179.41,4,179.4144,-17.7134,1,1,purple
29,29,370,2009,0.55,2.75,-1.83,-78.18,54,-78.1834,-1.8312,2,1,purple
30,30,370,2009,0.7,3.0,-1.83,-78.18,54,-78.1834,-1.8312,2,1,purple
31,31,316,2009,0.7,3.0,23.63,-102.55,4,-102.5528,23.6345,3,1,purple
32,32,636,2011,0.75,3.75,46.82,8.23,35,113.9213,-0.7893,1,1,purple
33,33,502,2010,0.75,2.75,46.82,8.23,35,46.8691,-18.7669,1,1,purple
34,34,508,2010,0.75,2.75,46.82,8.23,35,-51.9253,-14.235,1,1,purple
35,35,1215,2014,0.65,2.75,46.6,2.21,144,-61.2225,10.6918,3,2,dark purple
36,36,1215,2014,0.75,2.75,46.6,2.21,144,108.2772,14.0583,5,2,dark purple
37,37,1215,2014,0.75,3.0,46.6,2.21,144,46.8691,-18.7669,56,2,dark purple
38,38,1061,2013,0.75,2.5,46.6,2.21,144,-66.5897,6.4238,19,2,dark purple
39,39,1173,2013,0.75,2.5,46.6,2.21,144,-75.0152,-9.189967,1,2,dark purple
40,40,1944,2017,0.7,3.5,52.13,5.29,4,-78.1834,-1.8312,1,2,dark purple
41,41,1944,2017,0.7,3.5,52.13,5.29,4,-85.2072,12.8654,1,2,dark purple
42,42,1944,2017,0.7,3.5,52.13,5.29,4,108.2772,14.0583,5,2,dark purple
43,43,1944,2017,0.7,3.5,52.13,5.29,4,34.8888,-6.369028,1,2,dark purple
44,44,1728,2016,0.6,2.75,37.09,-95.71,738,-85.2072,12.8654,2,2,dark purple
45,45,1728,2016,0.6,3.0,37.09,-95.71,738,-75.0152,-9.189967,1,2,dark purple
46,46,1732,2016,0.6,2.5,37.09,-95.71,738,-63.5887,-16.2902,1,2,dark purple
47,47,1732,2016,0.6,2.5,37.09,-95.71,738,-75.0152,-9.189967,1,2,dark purple
48,48,1732,2016,0.6,2.75,37.09,-95.71,738,-78.1834,-1.8312,1,2,dark purple
49,49,1125,2013,0.6,2.5,37.09,-95.71,738,-66.5897,6.4238,6,2,dark purple
50,50,1125,2013,0.6,3.0,37.09,-95.71,738,-70.1627,18.7357,10,2,dark purple
51,51,1129,2013,0.8,3.25,37.09,-95.71,738,-63.5887,-16.2902,12,2,dark purple
52,52,1133,2013,0.6,3.0,37.09,-95.71,738,-63.5887,-16.2902,12,2,dark purple
53,53,1133,2013,0.6,3.25,37.09,-95.71,738,-75.0152,-9.189967,45,2,dark purple
54,54,725,2011,0.7,4.0,37.09,-95.71,738,147.3257,-6.314993,1,1,purple
55,55,470,2010,0.7,3.75,37.09,-95.71,738,-70.1627,18.7357,1,1,purple
56,56,470,2010,0.7,4.0,37.09,-95.71,738,-78.1834,-1.8312,1,1,purple
57,57,544,2010,0.7,3.0,37.09,-95.71,738,-66.5897,6.4238,19,1,purple
58,58,363,2009,0.7,3.0,37.09,-95.71,738,-66.5897,6.4238,1,1,purple
59,59,304,2008,0.7,2.75,37.09,-95.71,738,113.9213,-0.7893,1,1,purple
60,60,129,2007,0.7,3.5,37.09,-95.71,738,46.8691,-18.7669,56,1,purple
61,61,147,2007,0.7,3.0,37.09,-95.71,738,-66.5897,6.4238,6,1,purple
62,62,175,2007,0.7,3.75,37.09,-95.71,738,-66.5897,6.4238,17,1,purple
63,63,322,2009,0.7,3.0,40.46,-3.7,21,-1.0232,7.9465,15,1,purple
64,64,327,2009,0.7,2.75,40.46,-3.7,21,-78.1834,-1.8312,41,1,purple
65,65,464,2009,0.85,2.75,40.46,-3.7,21,-78.1834,-1.8312,41,1,purple
66,66,464,2009,0.85,3.0,40.46,-3.7,21,-1.0232,7.9465,15,1,purple
67,67,1145,2013,0.72,3.25,-9.19,-75.02,17,-75.0152,-9.189967,1,2,dark purple
68,68,1145,2013,0.73,3.5,-9.19,-75.02,17,-75.0152,-9.189967,1,2,dark purple
69,69,1494,2015,0.64,3.0,56.13,-106.35,117,-88.4977,17.1899,13,2,dark purple
70,70,1494,2015,0.66,3.25,56.13,-106.35,117,46.8691,-18.7669,56,2,dark purple
71,71,1498,2015,0.75,3.25,56.13,-106.35,117,-70.1627,18.7357,37,2,dark purple
72,72,1498,2015,0.63,3.25,56.13,-106.35,117,147.3257,-6.314993,15,2,dark purple
73,73,1498,2015,0.7,3.25,56.13,-106.35,117,-66.5897,6.4238,21,2,dark purple
74,74,1498,2015,0.68,3.5,56.13,-106.35,117,-75.0152,-9.189967,45,2,dark purple
75,75,979,2012,0.7,3.75,41.87,12.57,54,-75.0152,-9.189967,1,2,dark purple
76,76,111,2007,0.7,4.0,41.87,12.57,54,-66.5897,6.4238,11,1,purple
77,77,111,2007,0.7,5.0,41.87,12.57,54,-66.5897,6.4238,19,1,purple
78,78,123,2007,0.7,3.0,41.87,12.57,54,-78.1834,-1.8312,41,1,purple
79,79,123,2007,0.7,3.0,41.87,12.57,54,-77.2975,18.1096,8,1,purple
80,80,123,2007,0.7,3.5,41.87,12.57,54,-61.6042,12.1165,11,1,purple
81,81,123,2007,0.7,3.75,41.87,12.57,54,-66.5897,6.4238,21,1,purple
82,82,123,2007,0.7,4.0,41.87,12.57,54,46.8691,-18.7669,56,1,purple
83,83,129,2007,0.7,3.5,41.87,12.57,54,-61.2225,10.6918,11,1,purple
84,84,1065,2013,0.75,3.25,-14.24,-51.93,17,-51.9253,-14.235,2,2,dark purple
85,85,572,2010,0.85,2.75,-14.24,-51.93,17,-51.9253,-14.235,4,1,purple
86,86,572,2010,0.5,3.75,-14.24,-51.93,17,-51.9253,-14.235,4,1,purple
87,87,572,2010,0.75,3.75,-14.24,-51.93,17,-51.9253,-14.235,4,1,purple
88,88,572,2010,0.6,4.0,-14.24,-51.93,17,-51.9253,-14.235,4,1,purple
89,89,1259,2014,0.75,3.0,37.09,-95.71,738,-70.1627,18.7357,5,2,dark purple
90,90,1852,2016,0.75,3.5,37.09,-95.71,738,-63.5887,-16.2902,8,2,dark purple
91,91,1375,2014,0.75,3.0,46.6,2.21,144,46.8691,-18.7669,56,2,dark purple
92,92,1379,2014,0.72,2.5,46.6,2.21,144,-102.5528,23.6345,2,2,dark purple
93,93,1379,2014,0.75,2.75,46.6,2.21,144,-78.1834,-1.8312,5,2,dark purple
94,94,1379,2014,0.75,3.0,46.6,2.21,144,-66.5897,6.4238,1,2,dark purple
95,95,1724,2016,0.7,3.5,37.09,-95.71,738,-61.2225,10.6918,1,2,dark purple
96,96,1724,2016,0.7,3.75,37.09,-95.71,738,34.8888,-6.369028,6,2,dark purple
97,97,1900,2016,0.73,3.5,37.09,-95.71,738,108.2772,14.0583,5,2,dark purple
98,98,1904,2016,0.7,3.25,37.09,-95.71,738,-78.1834,-1.8312,2,2,dark purple
99,99,1904,2016,0.7,3.25,37.09,-95.71,738,-78.1834,-1.8312,1,2,dark purple
100,100,1904,2016,0.7,3.5,37.09,-95.71,738,-90.2308,15.7835,3,2,dark purple
101,101,1904,2016,0.7,3.75,37.09,-95.71,738,-85.2072,12.8654,3,2,dark purple
102,102,1908,2016,0.7,3.5,37.09,-95.71,738,-86.2419,15.2,1,2,dark purple
103,103,1908,2016,0.7,4.0,37.09,-95.71,738,-84.0739,9.7489,1,2,dark purple
104,104,1924,2016,0.7,4.0,37.09,-95.71,738,-75.0152,-9.189967,1,2,dark purple
105,105,1928,2016,0.7,3.75,37.09,-95.71,738,-70.1627,18.7357,5,2,dark purple
106,106,1928,2016,0.7,3.25,37.09,-95.71,738,179.4144,-17.7134,2,2,dark purple
107,107,1928,2016,0.73,3.25,37.09,-95.71,738,108.2772,14.0583,4,2,dark purple
108,108,1534,2015,0.7,3.5,37.09,-95.71,738,-51.9253,-14.235,2,2,dark purple
109,109,1534,2015,0.68,3.5,37.09,-95.71,738,-75.0152,-9.189967,2,2,dark purple
110,110,1534,2015,0.7,3.75,37.09,-95.71,738,-78.1834,-1.8312,1,2,dark purple
111,111,1598,2015,0.7,3.5,37.09,-95.71,738,-70.1627,18.7357,6,2,dark purple
112,112,1598,2015,0.7,3.75,37.09,-95.71,738,-88.4977,17.1899,10,2,dark purple
113,113,1598,2015,0.7,4.0,37.09,-95.71,738,-85.2072,12.8654,2,2,dark purple
114,114,1602,2015,0.75,2.75,37.09,-95.71,738,-51.9253,-14.235,2,2,dark purple
115,115,1602,2015,0.7,3.25,37.09,-95.71,738,-90.2308,15.7835,5,2,dark purple
116,116,1602,2015,0.75,3.5,37.09,-95.71,738,-78.1834,-1.8312,5,2,dark purple
117,117,1193,2013,0.72,3.25,55.37,-1.17,95,-61.2225,10.6918,1,2,dark purple
118,118,947,2012,0.72,3.75,55.37,-1.17,95,-74.2973,4.5709,1,2,dark purple
119,119,729,2011,0.72,4.0,55.37,-1.17,95,-72.2852,18.9712,3,1,purple
120,120,745,2011,0.72,2.75,55.37,-1.17,95,-80.7821,8.537981,3,1,purple
121,121,486,2010,1.0,1.75,55.37,-1.17,95,-66.5897,6.4238,21,1,purple
122,122,531,2010,0.72,3.75,55.37,-1.17,95,-77.2975,18.1096,8,1,purple
123,123,600,2010,0.72,3.25,55.37,-1.17,95,-84.0739,9.7489,11,1,purple
124,124,600,2010,0.72,3.25,55.37,-1.17,95,108.2772,14.0583,1,1,purple
125,125,600,2010,0.72,3.5,55.37,-1.17,95,113.9213,-0.7893,1,1,purple
126,126,355,2009,0.75,2.5,55.37,-1.17,95,-66.5897,6.4238,1,1,purple
127,127,355,2009,0.72,2.75,55.37,-1.17,95,113.9213,-0.7893,3,1,purple
128,128,363,2009,0.72,1.75,55.37,-1.17,95,-51.9253,-14.235,1,1,purple
129,129,363,2009,0.8,3.0,55.37,-1.17,95,46.8691,-18.7669,56,1,purple
130,130,363,2009,0.75,3.0,55.37,-1.17,95,-75.0152,-9.189967,45,1,purple
131,131,363,2009,0.72,3.25,55.37,-1.17,95,-70.1627,18.7357,37,1,purple
132,132,300,2008,0.72,3.75,55.37,-1.17,95,23.656,-4.0383,2,1,purple
133,133,1181,2013,0.72,2.75,55.37,-1.17,95,-74.2973,4.5709,1,2,dark purple
134,134,1780,2016,0.68,3.75,37.09,-95.71,738,34.8888,-6.369028,1,2,dark purple
135,135,647,2011,0.72,3.75,37.09,-95.71,738,34.8888,-6.369028,1,1,purple
136,136,661,2011,0.7,3.75,37.09,-95.71,738,-86.2419,15.2,1,1,purple
137,137,331,2009,0.77,3.75,37.09,-95.71,738,121.774,12.8797,1,1,purple
138,138,141,2007,0.75,2.5,37.09,-95.71,738,-102.5528,23.6345,3,1,purple
139,139,175,2007,0.7,3.0,37.09,-95.71,738,-78.1834,-1.8312,1,1,purple
140,140,1474,2015,0.7,3.5,-25.27,133.78,46,147.3257,-6.314993,15,2,dark purple
141,141,995,2012,0.7,3.0,-25.27,133.78,46,46.8691,-18.7669,19,2,dark purple
142,142,999,2012,0.7,2.5,-25.27,133.78,46,-51.9253,-14.235,4,2,dark purple
143,143,1454,2015,0.7,2.75,-9.19,-75.02,17,-75.0152,-9.189967,1,2,dark purple
144,144,1454,2015,0.7,3.5,-9.19,-75.02,17,-75.0152,-9.189967,1,2,dark purple
145,145,1554,2015,0.7,3.5,37.09,-95.71,738,-51.9253,-14.235,4,2,dark purple
146,146,1295,2014,0.7,4.0,37.09,-95.71,738,-75.0152,-9.189967,3,2,dark purple
147,147,983,2012,0.7,3.25,37.09,-95.71,738,-70.1627,18.7357,1,2,dark purple
148,148,983,2012,0.7,3.5,37.09,-95.71,738,-102.5528,23.6345,2,2,dark purple
149,149,983,2012,0.7,3.75,37.09,-95.71,738,46.8691,-18.7669,19,2,dark purple
150,150,955,2012,0.8,2.75,52.13,-3.6,1,-84.0739,9.7489,1,2,dark purple
151,151,1840,2016,0.65,3.5,37.09,-95.71,738,-70.1627,18.7357,1,2,dark purple
152,152,1868,2016,0.7,3.75,37.09,-95.71,738,-51.9253,-14.235,11,2,dark purple
153,153,1880,2016,0.65,3.25,37.09,-95.71,738,-78.1834,-1.8312,41,2,dark purple
154,154,1948,2017,0.73,3.0,55.37,-1.17,95,101.9758,4.2105,1,2,dark purple
155,155,1948,2017,0.72,3.25,55.37,-1.17,95,101.9758,4.2105,1,2,dark purple
156,156,1784,2016,0.8,2.75,37.09,-95.71,738,-51.9253,-14.235,1,2,dark purple
157,157,1784,2016,0.7,2.75,37.09,-95.71,738,-70.1627,18.7357,1,2,dark purple
158,158,1784,2016,0.7,2.75,37.09,-95.71,738,-78.1834,-1.8312,1,2,dark purple
159,159,1788,2016,0.9,2.75,37.09,-95.71,738,-78.1834,-1.8312,41,2,dark purple
160,160,586,2010,0.64,2.75,50.85,4.47,37,-84.0739,9.7489,11,1,purple
161,161,586,2010,0.64,2.75,50.85,4.47,37,147.3257,-6.314993,15,1,purple
162,162,586,2010,0.64,2.75,50.85,4.47,37,-75.0152,-9.189967,45,1,purple
163,163,586,2010,0.71,3.5,50.85,4.47,37,-78.1834,-1.8312,41,1,purple
164,164,1800,2016,0.7,3.5,37.09,-95.71,738,34.8888,-6.369028,4,2,dark purple
165,165,1804,2016,0.7,3.25,37.09,-95.71,738,-63.5887,-16.2902,1,2,dark purple
166,166,1864,2016,0.7,3.5,37.09,-95.71,738,-70.1627,18.7357,1,2,dark purple
167,167,1768,2016,0.83,2.75,51.17,10.45,35,-88.4977,17.1899,1,2,dark purple
168,168,1768,2016,0.78,3.0,51.17,10.45,35,-88.4977,17.1899,2,2,dark purple
169,169,1768,2016,0.83,3.5,51.17,10.45,35,-88.4977,17.1899,2,2,dark purple
170,170,1141,2013,0.74,3.5,50.85,4.47,37,-77.7812,21.5218,3,2,dark purple
171,171,1141,2013,0.74,3.5,50.85,4.47,37,-66.5897,6.4238,19,2,dark purple
172,172,1141,2013,0.74,3.5,50.85,4.47,37,-66.5897,6.4238,1,2,dark purple
173,173,1141,2013,0.73,4.0,50.85,4.47,37,-78.1834,-1.8312,1,2,dark purple
174,174,757,2011,0.72,4.0,50.85,4.47,37,113.9213,-0.7893,1,1,purple
175,175,773,2011,0.72,3.75,50.85,4.47,37,46.8691,-18.7669,1,1,purple
176,176,636,2011,0.64,3.0,46.82,8.23,35,46.8691,-18.7669,56,1,purple
177,177,636,2011,0.88,3.0,46.82,8.23,35,-66.5897,6.4238,1,1,purple
178,178,636,2011,0.72,3.5,46.82,8.23,35,-66.5897,6.4238,1,1,purple
179,179,636,2011,0.72,4.0,46.82,8.23,35,-78.1834,-1.8312,41,1,purple
180,180,508,2010,0.7,3.25,46.82,8.23,35,-66.5897,6.4238,1,1,purple
181,181,508,2010,0.74,3.25,46.82,8.23,35,-66.5897,6.4238,1,1,purple
182,182,508,2010,0.64,3.5,46.82,8.23,35,113.9213,-0.7893,1,1,purple
183,183,508,2010,0.72,3.5,46.82,8.23,35,-66.5897,6.4238,1,1,purple
184,184,1482,2015,0.76,2.5,37.09,-95.71,738,-85.2072,12.8654,1,2,dark purple
185,185,1486,2015,0.76,2.5,37.09,-95.71,738,-84.0739,9.7489,1,2,dark purple
186,186,1486,2015,0.78,2.5,37.09,-95.71,738,-84.0739,9.7489,1,2,dark purple
187,187,1486,2015,0.86,3.25,37.09,-95.71,738,-88.4977,17.1899,13,2,dark purple
188,188,963,2012,0.72,3.5,37.09,-95.71,738,-1.0232,7.9465,15,2,dark purple
189,189,478,2010,0.75,3.25,37.09,-95.71,738,113.9213,-0.7893,2,1,purple
190,190,502,2010,0.7,3.75,37.09,-95.71,738,-70.1627,18.7357,1,1,purple
191,191,558,2010,0.65,2.75,37.09,-95.71,738,113.9213,-0.7893,2,1,purple
192,192,565,2010,0.7,3.0,37.09,-95.71,738,46.8691,-18.7669,1,1,purple
193,193,565,2010,0.78,3.0,37.09,-95.71,738,-66.5897,6.4238,1,1,purple
194,194,414,2009,0.75,3.0,37.09,-95.71,738,-70.1627,18.7357,3,1,purple
195,195,414,2009,0.65,3.5,37.09,-95.71,738,-70.1627,18.7357,3,1,purple
196,196,423,2009,0.75,3.25,37.09,-95.71,738,46.8691,-18.7669,19,1,purple
197,197,431,2009,0.65,3.5,37.09,-95.71,738,46.8691,-18.7669,19,1,purple
198,198,233,2008,0.71,3.0,37.09,-95.71,738,46.8691,-18.7669,19,1,purple
199,199,233,2008,0.75,3.5,37.09,-95.71,738,-80.7821,8.537981,1,1,purple
200,200,233,2008,0.68,3.75,37.09,-95.71,738,-70.1627,18.7357,3,1,purple
201,201,256,2008,0.7,3.0,37.09,-95.71,738,-1.0232,7.9465,1,1,purple
202,202,256,2008,0.7,2.75,37.09,-95.71,738,-70.1627,18.7357,11,1,purple
203,203,256,2008,0.7,2.75,37.09,-95.71,738,-66.5897,6.4238,10,1,purple
204,204,256,2008,0.7,3.0,37.09,-95.71,738,-85.2072,12.8654,1,1,purple
205,205,1331,2014,0.7,2.75,55.37,-1.17,95,-77.2975,18.1096,1,2,dark purple
206,206,1046,2013,0.82,3.5,40.46,-3.7,21,23.656,-4.0383,1,2,dark purple
207,207,1740,2016,0.82,3.5,37.09,-95.71,738,46.8691,-18.7669,2,2,dark purple
208,208,1752,2016,0.75,2.75,37.09,-95.71,738,-90.2308,15.7835,3,2,dark purple
209,209,1752,2016,0.75,3.5,37.09,-95.71,738,34.8888,-6.369028,6,2,dark purple
210,210,1756,2016,0.75,3.0,37.09,-95.71,738,-70.1627,18.7357,1,2,dark purple
211,211,911,2012,0.7,3.5,37.09,-95.71,738,-90.2308,15.7835,5,2,dark purple
212,212,911,2012,0.7,3.75,37.09,-95.71,738,46.8691,-18.7669,56,2,dark purple
213,213,1912,2016,0.75,3.5,46.6,2.21,144,-102.5528,23.6345,1,2,dark purple
214,214,1339,2014,0.75,4.0,46.6,2.21,144,-51.9253,-14.235,1,2,dark purple
215,215,1418,2014,0.75,3.25,46.6,2.21,144,-70.1627,18.7357,1,2,dark purple
216,216,1418,2014,0.65,3.75,46.6,2.21,144,-66.5897,6.4238,1,2,dark purple
217,217,1038,2013,0.75,3.5,46.6,2.21,144,-51.9253,-14.235,1,2,dark purple
218,218,1042,2013,0.75,3.25,46.6,2.21,144,11.6094,-0.8037,1,2,dark purple
219,219,629,2011,0.75,3.5,46.6,2.21,144,-77.7812,21.5218,6,1,purple
220,220,629,2011,0.75,3.5,46.6,2.21,144,-75.0152,-9.189967,1,1,purple
221,221,629,2011,0.75,3.5,46.6,2.21,144,-75.0152,-9.189967,1,1,purple
222,222,629,2011,0.75,3.75,46.6,2.21,144,-51.9253,-14.235,1,1,purple
223,223,629,2011,0.75,4.0,46.6,2.21,144,-72.2852,18.9712,3,1,purple
224,224,629,2011,0.75,4.0,46.6,2.21,144,46.8691,-18.7669,1,1,purple
225,225,672,2011,0.75,3.5,46.6,2.21,144,-51.9253,-14.235,1,1,purple
226,226,761,2011,0.75,3.25,46.6,2.21,144,-77.2975,18.1096,2,1,purple
227,227,331,2009,0.75,3.0,46.6,2.21,144,-5.5471,7.539989,4,1,purple
228,228,336,2009,0.75,2.75,46.6,2.21,144,-75.0152,-9.189967,3,1,purple
229,229,336,2009,0.75,3.0,46.6,2.21,144,-102.5528,23.6345,1,1,purple
230,230,395,2009,0.75,3.0,46.6,2.21,144,-102.5528,23.6345,1,1,purple
231,231,199,2008,0.75,4.0,46.6,2.21,144,-66.5897,6.4238,2,1,purple
232,232,123,2007,0.75,2.5,46.6,2.21,144,-78.1834,-1.8312,5,1,purple
233,233,24,2006,0.75,3.75,46.6,2.21,144,-75.0,18.0,3,1,purple
234,234,32,2006,0.75,4.0,46.6,2.21,144,-66.5897,6.4238,1,1,purple
235,235,48,2006,0.75,4.0,46.6,2.21,144,-66.5897,6.4238,1,1,purple
236,236,75,2006,0.75,4.0,46.6,2.21,144,46.8691,-18.7669,56,1,purple
237,237,81,2006,0.75,3.0,46.6,2.21,144,80.7718,7.8731,1,1,purple
238,238,81,2006,0.75,4.0,46.6,2.21,144,-66.5897,6.4238,19,1,purple
239,239,316,2009,0.77,3.25,-1.83,-78.18,54,-78.1834,-1.8312,2,1,purple
240,240,341,2009,1.0,1.5,-1.83,-78.18,54,-78.1834,-1.8312,2,1,purple
241,241,1267,2014,0.7,2.75,37.09,-95.71,738,-88.4977,17.1899,10,2,dark purple
242,242,1271,2014,0.7,2.75,37.09,-95.71,738,-70.1627,18.7357,10,2,dark purple
243,243,1868,2016,0.7,3.5,37.09,-95.71,738,-66.5897,6.4238,1,2,dark purple
244,244,1868,2016,0.7,3.75,37.09,-95.71,738,-85.2072,12.8654,1,2,dark purple
245,245,1462,2015,0.68,3.75,37.09,-95.71,738,-70.1627,18.7357,10,2,dark purple
246,246,1255,2014,0.7,3.75,37.09,-95.71,738,-88.4977,17.1899,10,2,dark purple
247,247,1355,2014,0.7,4.0,37.09,-95.71,738,-66.5897,6.4238,19,2,dark purple
248,248,1125,2013,0.72,3.0,37.09,-95.71,738,-70.1627,18.7357,1,2,dark purple
249,249,1125,2013,0.7,3.25,37.09,-95.71,738,-78.1834,-1.8312,1,2,dark purple
250,250,1129,2013,0.75,3.5,37.09,-95.71,738,-1.0232,7.9465,15,2,dark purple
251,251,1129,2013,0.85,3.5,37.09,-95.71,738,-66.5897,6.4238,1,2,dark purple
252,252,1514,2015,0.6,3.0,37.09,-95.71,738,-70.1627,18.7357,5,2,dark purple
253,253,1514,2015,0.8,3.25,37.09,-95.71,738,-70.1627,18.7357,5,2,dark purple
254,254,1514,2015,0.7,3.5,37.09,-95.71,738,-90.2308,15.7835,1,2,dark purple
255,255,1518,2015,0.8,2.75,37.09,-95.71,738,46.8691,-18.7669,1,2,dark purple
256,256,1518,2015,0.8,3.25,37.09,-95.71,738,-88.4977,17.1899,10,2,dark purple
257,257,1518,2015,0.6,3.25,37.09,-95.71,738,46.8691,-18.7669,1,2,dark purple
258,258,1149,2013,0.7,3.0,37.09,-95.71,738,-77.2975,18.1096,8,2,dark purple
259,259,1231,2014,0.72,3.0,-25.27,133.78,46,46.8691,-18.7669,1,2,dark purple
260,260,1231,2014,0.7,3.5,-25.27,133.78,46,-70.1627,18.7357,1,2,dark purple
261,261,1231,2014,0.72,3.5,-25.27,133.78,46,-78.1834,-1.8312,1,2,dark purple
262,262,1235,2014,0.68,2.75,-25.27,133.78,46,-61.2225,10.6918,6,2,dark purple
263,263,1638,2015,0.7,3.25,61.52,105.32,1,-78.1834,-1.8312,41,2,dark purple
264,264,1181,2013,0.68,2.75,37.09,-95.71,738,-70.1627,18.7357,37,2,dark purple
265,265,1299,2014,0.72,3.25,37.09,-95.71,738,-61.2225,10.6918,11,2,dark purple
266,266,1299,2014,0.72,3.5,37.09,-95.71,738,-78.1834,-1.8312,3,2,dark purple
267,267,1303,2014,0.72,3.25,37.09,-95.71,738,-88.4977,17.1899,13,2,dark purple
268,268,1323,2014,0.6,2.5,37.09,-95.71,738,-78.1834,-1.8312,1,2,dark purple
269,269,1606,2015,0.7,2.5,18.22,-66.59,4,-66.5901,18.2208,5,2,dark purple
270,270,1215,2014,0.75,2.5,37.09,-95.71,738,-75.0152,-9.189967,5,2,dark purple
271,271,502,2010,0.75,2.5,37.09,-95.71,738,-70.1627,18.7357,1,1,purple
272,272,502,2010,0.75,2.75,37.09,-95.71,738,-70.1627,18.7357,1,1,purple
273,273,600,2010,0.75,2.25,37.09,-95.71,738,-66.5897,6.4238,7,1,purple
274,274,1716,2016,0.65,3.5,46.6,2.21,144,-72.2852,18.9712,1,2,dark purple
275,275,586,2010,0.7,3.0,46.6,2.21,144,-70.1627,18.7357,5,1,purple
276,276,300,2008,0.75,2.0,46.6,2.21,144,34.8888,-6.369028,11,1,purple
277,277,141,2007,0.72,2.0,46.6,2.21,144,-66.5897,6.4238,21,1,purple
278,278,147,2007,0.66,3.0,46.6,2.21,144,-102.5528,23.6345,1,1,purple
279,279,1688,2015,0.77,3.5,6.42,-66.59,20,-66.5897,6.4238,19,2,dark purple
280,280,1692,2015,0.75,3.25,6.42,-66.59,20,-66.5897,6.4238,5,2,dark purple
281,281,1391,2014,0.75,2.5,6.42,-66.59,20,-66.5897,6.4238,1,2,dark purple
282,282,1391,2014,0.74,3.25,6.42,-66.59,20,-66.5897,6.4238,1,2,dark purple
283,283,1391,2014,0.75,3.5,6.42,-66.59,20,-66.5897,6.4238,2,2,dark purple
284,284,1395,2014,0.7,3.75,6.42,-66.59,20,-66.5897,6.4238,2,2,dark purple
285,285,1668,2015,0.74,3.25,6.42,-66.59,20,-66.5897,6.4238,1,2,dark purple
286,286,1816,2016,0.71,3.75,4.57,-74.3,23,-74.2973,4.5709,2,2,dark purple
287,287,1816,2016,0.74,3.75,4.57,-74.3,23,-74.2973,4.5709,1,2,dark purple
288,288,1662,2015,0.72,3.75,4.57,-74.3,23,-74.2973,4.5709,1,2,dark purple
289,289,1430,2014,0.64,3.5,4.57,-74.3,23,-74.2973,4.5709,2,2,dark purple
290,290,1430,2014,0.7,3.5,4.57,-74.3,23,-74.2973,4.5709,5,2,dark purple
